Tipo,Codigo,Nombre,Codigo Barras,Codigo Oem,Descripcion,Estado,Moneda,Costo Interno,Precio,Iva,Precio Final,Rentabilidad,Stock,Stock Reservado,Stock Disponible,Stock Minimo,Visible En Ventas,Rubro,Sub Rubro,Proveedor,Observaciones,CC Compras,CC Ventas,CC Mercaderia
Producto,CP2022,CAMBIO DE PRECIO,,,,Activo,$,0.0,0.0,21,0.0,0,"0,00","0,00","0,00",0,SI,NINGUNO,,,,,,
Servicio,TALLER3,CAMBIO DE VARAS ACERO/GRAFITO,,,,Activo,$,0.0,4800.0,0,4800.0,0,,,,0,SI,,,,POR PALO EL PRECIO.,,,
Producto,CGN,CHOMBAS GREG NORMAN,,,,Activo,$,18707.2,15945.95,21,19294.6,0,"111,00","0,00","111,00",0,SI,NORMAN,,,,,,
Servicio,TALLER11,COLOCACION DE GRIP NUEVO,,,,Activo,$,0.0,640.0,0,640.0,0,,,,0,SI,,,,,,,
Servicio,TALLER1,COLOCACION DE VARA ACERO,,,,Activo,$,0.0,2880.0,0,2880.0,0,,,,0,SI,,,,,,,
Servicio,TALLER2,COLOCACION DE VARA GRAFITO,,,,Activo,$,0.0,3840.0,0,3840.0,0,,,,0,SI,,,,,,,
Producto,G2F21K307BLKL,CONVOY 1/4 ZIP BLACK LARGE,,,,Activo,$,30991.2,24810.81,21,30021.08,0,"12,00","0,00","12,00",0,SI,NORMAN,WOMEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G2F21K307BLKM,CONVOY 1/4 ZIP BLACK MEDIUM,,,,Activo,$,30991.2,24810.81,21,30021.08,0,"12,00","0,00","12,00",0,SI,NORMAN,WOMEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G2F21K307BLKS,CONVOY 1/4 ZIP BLACK SMALL,,,,Activo,$,30991.2,24810.81,21,30021.08,0,"12,00","0,00","12,00",0,SI,NORMAN,WOMEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G2F21K307BLKXL,CONVOY 1/4 ZIP BLACK XLARGE,,,,Activo,$,30991.2,24810.81,21,30021.08,0,"6,00","0,00","6,00",0,SI,NORMAN,WOMEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,CUADERNOS,CUADERNOS,,,,Activo,$,0.0,700.0,21,847.0,0,"0,00","0,00","0,00",0,SI,ACCESORIOS,,,,,,
Servicio,TALLER9,DESARME DE VARA ROTA,,,,Activo,$,0.0,2560.0,0,2560.0,0,,,,0,SI,,,,,,,
Servicio,TALLER10,DESPEGAR VARA DE HIERROS,,,,Activo,$,0.0,1600.0,0,1600.0,0,,,,0,SI,,,,,,,
Producto,N7399603,DRIVER M4 10.5 LADY,,,,Activo,$,169409.08,370370.37,21,448148.15,0,"0,00","0,00","0,00",0,SI,DRIVER,M4,,,,,
Producto,N7399207,DRIVER M4 10.5 REGULAR,,,,Activo,$,169409.08,370370.37,21,448148.15,0,"72,00","0,00","72,00",0,SI,DRIVER,M4,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7399205,DRIVER M4 10.5 SENIOR,,,,Activo,$,169409.08,370370.37,21,448148.15,0,"27,00","0,00","27,00",0,SI,DRIVER,M4,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7399209,DRIVER M4 10.5 STIFF,,,,Activo,$,169409.08,370370.37,21,448148.15,0,"20,00","0,00","20,00",0,SI,DRIVER,M4,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7399703,DRIVER M4 12 LADY,,,,Activo,$,169409.08,370370.37,21,448148.15,0,"7,00","0,00","7,00",0,SI,DRIVER,M4,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DM4R,DRIVER M4 9.5 REGULAR,,,,Activo,$,169409.08,204259.26,21,247153.7,0,"1,00","0,00","1,00",0,SI,DRIVER,M4,,,,,
Producto,N7399109,DRIVER M4 9.5 STIFF,,,,Activo,$,169409.08,370370.37,21,448148.15,0,"58,00","0,00","58,00",0,SI,DRIVER,M4,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DSIM2105R,DRIVER SIM2 10.5 REGULAR,,,,Activo,$,78750.0,64753.09,21,78351.24,0,"0,00","0,00","0,00",0,SI,DRIVER,,,,,,
Producto,DS105RSP,DRIVER STEALTH 10.5 AIR SPEEDER 45 REGULAR,,,,Activo,$,67101.2,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS105MSP,DRIVER STEALTH 10.5 AIR SPEEDER 45 SENIOR,,,,Activo,$,67101.2,158950.62,21,192330.25,0,"0,00","0,00","0,00",10,SI,DRIVER,STEALTH,,,,,
Producto,N7409803,DRIVER STEALTH 10.5 LADY,,,,Activo,$,67101.22,158950.62,21,192330.25,0,"1,00","0,00","1,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7407907,DRIVER STEALTH ASCENT 10.5 REGULAR,192371421550.0,,,Activo,$,67101.22,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7407909,DRIVER STEALTH ASCENT 10.5 STIFF,192371421567.0,,,Activo,$,67101.22,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7407809,DRIVER STEALTH ASCENT 9.0 STIFF,192371421451.0,,,Activo,$,255526.82,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7407811,DRIVER STEALTH ASCENT 9.0 XSTIFF,192371463970.0,,,Activo,$,67101.22,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,,,,,
Producto,N7408607,DRIVER STEALTH HD 10.5 REGULAR,192371466100.0,,,Activo,$,67101.22,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7408605,DRIVER STEALTH HD 10.5 SENIOR,192371466094.0,,,Activo,$,67101.22,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7408609,DRIVER STEALTH HD 10.5 STIFF,192371466117.0,,,Activo,$,67101.22,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,,,,,
Producto,N7408707,DRIVER STEALTH HD 12.0 REGULAR,192371466056.0,,,Activo,$,67101.22,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,,,,,
Producto,N7408705,DRIVER STEALTH HD 12.0 SENIOR,192371466049.0,,,Activo,$,67101.22,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,,,,,
Producto,N7408507,DRIVER STEALTH HD 9.0 REGULAR,192371466148.0,,,Activo,$,67101.22,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,,,,,
Producto,N7408509,DRIVER STEALTH HD 9.0 STIFF,192371466155.0,,,Activo,$,67101.22,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,,,,,
Producto,N7442609,DRIVER STEALTH PLUS 10.5 STIFF,192371485651.0,,,Activo,$,69373.26,164135.8,21,198604.32,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,,,,,
Producto,N7442809,DRIVER STEALTH PLUS 9.0 DIAMANA ZF60 STIFF,,,,Activo,$,135104.36,192530.86,21,232962.34,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7442811,DRIVER STEALTH PLUS 9.0 DIAMANA ZF60 XSTIFF,,,,Activo,$,135104.36,192530.86,21,232962.34,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7442509,DRIVER STEALTH PLUS 9.0 TOUR AD IZ6 STIFF,,,,Activo,$,135104.36,192530.86,21,232962.34,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7442511,DRIVER STEALTH PLUS 9.0 TOUR AD IZ6 XSTIFF,,,,Activo,$,135104.36,192530.86,21,232962.34,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7406707,DRIVER STEALTH PLUS HZRED 10.5 REGULAR,192371420829.0,,,Activo,$,69373.26,164135.8,21,198604.32,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7406709,DRIVER STEALTH PLUS HZRED 10.5 STIFF,192371420836.0,,,Activo,$,264178.98,164135.8,21,198604.32,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7406609,DRIVER STEALTH PLUS HZRED 9.0 STIFF,192371420850.0,,,Activo,$,69373.26,164135.8,21,198604.32,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7406611,DRIVER STEALTH PLUS HZRED 9.0 XSTIFF,192371420867.0,,,Activo,$,69373.26,164135.8,21,198604.32,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,,,,,
Producto,N7407209,DRIVER STEALTH PLUS KAILI 10.5 XSTIFF,192371420904.0,,,Activo,$,69373.26,164135.8,21,198604.32,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,,,,,
Producto,N7407011,DRIVER STEALTH PLUS KAILI 8.0 XSTIFF,192371420874.0,,,Activo,$,69373.26,164135.8,21,198604.32,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7407109,DRIVER STEALTH PLUS KAILI 9.0 STIFF,192371420881.0,,,Activo,$,69373.26,164135.8,21,198604.32,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7407111,DRIVER STEALTH PLUS KAILI 9.0 XSTIFF,192371420898.0,,,Activo,$,69373.26,164135.8,21,198604.32,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,,,,,
Producto,N7407407,DRIVER STEALTH VENTUS RED 10.5 REGULAR,192371421345.0,,,Activo,$,67101.22,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7407405,DRIVER STEALTH VENTUS RED 10.5 SENIOR,192371462768.0,,,Activo,$,67101.22,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7407409,DRIVER STEALTH VENTUS RED 10.5 STIFF,192371421352.0,,,Activo,$,67101.22,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7407507,DRIVER STEALTH VENTUS RED 12.0 REGULAR,192371421314.0,,,Activo,$,67101.22,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,,,,,
Producto,N7407505,DRIVER STEALTH VENTUS RED 12.0 SENIOR,192371462775.0,,,Activo,$,67101.22,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7407307,DRIVER STEALTH VENTUS RED 9.0 REGULAR,192371421413.0,,,Activo,$,67101.22,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,,,,,
Producto,N7407309,DRIVER STEALTH VENTUS RED 9.0 STIFF,192371421420.0,,,Activo,$,67101.22,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7409903,DRIVER STEALTH WMNS 12 LADY,,,,Activo,$,255526.82,158950.62,21,192330.25,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2105ASCR,DRIVER STEALTH2 10.5 ASCENT REGULAR,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,,,,,
Producto,N7484307,DRIVER STEALTH2 10.5 DIAMANA S+ 60 REGULAR,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"17,00","13,00","4,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7484309,DRIVER STEALTH2 10.5 DIAMANA S+ 60 STIFF,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DFS2105KRS,DRIVER STEALTH2 10.5 KAILI RED STIFF,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,,,,,
Producto,N7484107,DRIVER STEALTH2 10.5 LH VENTUS RED REGULAR,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"2,00","2,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS210.5VENTUS,DRIVER STEALTH2 10.5 STIFF VENTUS TR RED ,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,,,,,
Producto,DS2105TR,DRIVER STEALTH2 10.5 TENSEI BLUE REGULAR,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,,,,,
Producto,DS2105VTBL6S,DRIVER STEALTH2 10.5 VENTUS TR BLACK /VELOCORE 6 STIFF,,,,Activo,$,465774.06,304938.27,21,368975.31,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2105VTBL6XS,DRIVER STEALTH2 10.5 VENTUS TR BLACK /VELOCORE 6 XSTIFF,,,,Activo,$,465774.06,304938.27,21,368975.31,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,,,,,
Producto,DS2105VTBL6X,DRIVER STEALTH2 10.5 VENTUS TR BLACK /VELOCORE 6 XSTIFF,,,,Activo,$,465774.06,304407.41,21,368332.97,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,,,,,
Producto,DS2105VTBL7S,DRIVER STEALTH2 10.5 VENTUS TR BLACK /VELOCORE 7 STIFF,,,,Activo,$,465774.06,304938.27,21,368975.31,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2105VTBL7X,DRIVER STEALTH2 10.5 VENTUS TR BLACK /VELOCORE 7 XSTIFF,,,,Activo,$,465774.06,304938.27,21,368975.31,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7483807,DRIVER STEALTH2 10.5 VENTUS TR REGULAR,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"17,00","13,00","4,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7483804,DRIVER STEALTH2 10.5 VENTUS TR SENIOR,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"2,00","1,00","1,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7484209,DRIVER STEALTH2 9.0 DIAMANA DS+60 STIFF,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"5,00","2,00","3,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS29KRS,DRIVER STEALTH2 9.0 DIAMANA REGULAR,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"4,00","4,00","0,00",0,SI,DRIVER,STEALTH2,,,,,
Producto,DS29ASCS,DRIVER STEALTH2 9.0 HZRDUS BLACK STIFF,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"1,00","1,00","0,00",0,SI,DRIVER,STEALTH2,,,,,
Producto,DS29HZRR,DRIVER STEALTH2 9.0 HZRDUS RED REGULAR,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,,,,,
Producto,N7483709,DRIVER STEALTH2 9.0 VENTUS TR STIFF,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"4,00","2,00","2,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7474303,DRIVER STEALTH2 HD 10.5 ALDILA ASCENT 45 LADY,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"29,00","2,00","27,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7488707,DRIVER STEALTH2 HD 10.5 NX 50 R,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7474403,DRIVER STEALTH2 HD 12 ALDILA ASCENT LADY,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"10,00","0,00","10,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7474005,DRIVER STEALTH2 HD 12.0 FUJIKURA SPEEDER SENIOR,,,,Activo,$,323590.4,384259.26,21,464953.7,0,"16,00","15,00","1,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7465909,DRIVER STEALTH2 PLUS 10.5 HZRDUS BLACK STIFF,,,,Activo,$,339452.66,404012.35,21,488854.94,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7469807,DRIVER STEALTH2 PLUS 10.5 KAILI RED R,,,,Activo,$,339452.66,404012.35,21,488854.94,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N7465609,DRIVER STEALTH2 PLUS 10.5 KAILI RED STIFF,,,,Activo,$,339452.66,404012.35,21,488854.94,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2+105KRS,DRIVER STEALTH2 PLUS 10.5 KAILI RED STIFF,,,,Activo,$,339452.66,404012.35,21,488854.94,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,,,,,
Producto,DS2+8HZRS,DRIVER STEALTH2 PLUS 8.0 HZRDUS BLACK STIFF,,,,Activo,$,339452.66,404012.35,21,488854.94,0,"4,00","4,00","0,00",0,SI,DRIVER,STEALTH2,,,,,
Producto,N7465711,DRIVER STEALTH2 PLUS 8.0 HZRDUS BLACK XSTIFF,,,,Activo,$,339452.66,404012.35,21,488854.94,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2+8KRS,DRIVER STEALTH2 PLUS 8.0 KAILI RED STIFF,,,,Activo,$,339452.66,404012.35,21,488854.94,0,"1,00","1,00","0,00",0,SI,DRIVER,STEALTH2,,,,,
Producto,N7465809,DRIVER STEALTH2 PLUS 9.0 HZRDUS BLACK STIFF,,,,Activo,$,339452.66,404012.35,21,488854.94,0,"20,00","16,00","4,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2+9HZBX,DRIVER STEALTH2 PLUS 9.0 HZRDUS BLACK XSTIFF,,,,Activo,$,339452.66,404012.35,21,488854.94,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,,,,,
Producto,N7465509,DRIVER STEALTH2 PLUS 9.0 KAILI RED STIFF,,,,Activo,$,339452.66,404012.35,21,488854.94,0,"2,00","0,00","2,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2+9KBSTD60X,DRIVER STEALTH2 PLUS 9.0 KBS TD60 XSTIFF,,,,Activo,$,352488.1,404012.35,21,488854.94,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2+9TAD6X,DRIVER STEALTH2 PLUS 9.0 TOUR AD XC6 XSTIFF,,,,Activo,$,397712.98,404012.35,21,488854.94,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2+8VBL6S,DRIVER STEALTH2+ 8.0 VENTUS BLACK /VELOCORE 6 STIFF,,,,Activo,$,480194.32,307407.41,21,371962.97,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2+8VBL6X,DRIVER STEALTH2+ 8.0 VENTUS BLACK /VELOCORE 6 XSTIFF,,,,Activo,$,408441.14,307407.41,21,371962.97,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2+8VBLU6VX,DRIVER STEALTH2+ 8.0 VENTUS BLUE /VELOCORE 6 XSTIFF,,,,Activo,$,480194.32,307407.41,21,371962.97,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2+8VTBL6X,DRIVER STEALTH2+ 8.0 VENTUS TR BLACK /VELOCORE 6 XSTIFF,,,,Activo,$,480194.32,307407.41,21,371962.97,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2+9TD60X,DRIVER STEALTH2+ 9.0 KBS TD 60 XSTIFF,,,,Activo,$,408441.14,384259.26,21,464953.7,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2+9ADXC6X,DRIVER STEALTH2+ 9.0 TOUR AD XC 6 XSTIFF,,,,Activo,$,431165.46,384259.26,21,464953.7,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2+9VBL6S,DRIVER STEALTH2+ 9.0 VENTUS BLACK /VELOCORE 6 STIFF,,,,Activo,$,480194.32,307407.41,21,371962.97,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2+9VBL6X,DRIVER STEALTH2+ 9.0 VENTUS BLACK /VELOCORE 6 XSTIFF,,,,Activo,$,480194.32,307407.41,21,371962.97,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2+9VBLUV6S,DRIVER STEALTH2+ 9.0 VENTUS BLUE /VELOCORE 6 STIFF,,,,Activo,$,480194.32,307407.41,21,371962.97,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2+9VTBL6S,DRIVER STEALTH2+ 9.0 VENTUS TR BLACK /VELOCORE 6 STIFF,,,,Activo,$,480194.32,307407.41,21,371962.97,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2+9VBLT6S,DRIVER STEALTH2+ 9.0 VENTUS TR BLACK /VELOCORE 6 STIFF,,,,Activo,$,480194.32,307407.41,21,371962.97,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,DS2+9VBLT6X,DRIVER STEALTH2+ 9.0 VENTUS TR BLACK /VELOCORE 6 XSTIFF,,,,Activo,$,480194.32,307407.41,21,371962.97,0,"0,00","0,00","0,00",0,SI,DRIVER,STEALTH2,TAYLOR MADE GOLF COMPANY INC.,,,,
Servicio,TALLER13,ENGROSAR GRIP,,,,Activo,$,0.0,960.0,0,960.0,0,,,,0,SI,,,,,,,
Producto,ZSE3BLK10,EVOLVE 3.0 SPIKELESS BLACK 10,,,,Activo,$,40000.0,63372.09,21,76680.23,0,"43,00","0,00","43,00",0,SI,ZAPATOS,CUERO,,,,,
Producto,ZSE3BLK10.5,EVOLVE 3.0 SPIKELESS BLACK 10.5,,,,Activo,$,40000.0,63372.09,21,76680.23,0,"32,00","0,00","32,00",0,SI,ZAPATOS,CUERO,,,,,
Producto,ZSE3BLK11,EVOLVE 3.0 SPIKELESS BLACK 11,,,,Activo,$,40000.0,63372.09,21,76680.23,0,"27,00","0,00","27,00",0,SI,ZAPATOS,,,,,,
Producto,ZSE3BLK12,EVOLVE 3.0 SPIKELESS BLACK 12,,,,Activo,$,40000.0,63372.09,21,76680.23,0,"18,00","0,00","18,00",0,SI,ZAPATOS,,,,,,
Producto,ZSE3BLK7,EVOLVE 3.0 SPIKELESS BLACK 7,,,,Activo,$,40000.0,63372.09,21,76680.23,0,"7,00","0,00","7,00",0,SI,ZAPATOS,CUERO,,,,,
Producto,ZSE3BLK7.5,EVOLVE 3.0 SPIKELESS BLACK 7.5,,,,Activo,$,40000.0,63372.09,21,76680.23,0,"9,00","0,00","9,00",0,SI,ZAPATOS,CUERO,,,,,
Producto,ZSE3BLK8,EVOLVE 3.0 SPIKELESS BLACK 8,,,,Activo,$,40000.0,63372.09,21,76680.23,0,"49,00","0,00","49,00",0,SI,ZAPATOS,CUERO,,,,,
Producto,ZSE3BLK8.5,EVOLVE 3.0 SPIKELESS BLACK 8.5,,,,Activo,$,40000.0,63372.09,21,76680.23,0,"57,00","0,00","57,00",0,SI,ZAPATOS,CUERO,,,,,
Producto,ZSE3BLK9,EVOLVE 3.0 SPIKELESS BLACK 9,,,,Activo,$,40000.0,63372.09,21,76680.23,0,"56,00","0,00","56,00",0,SI,ZAPATOS,CUERO,,,,,
Producto,ZSE3BLK9.5,EVOLVE 3.0 SPIKELESS BLACK 9.5,,,,Activo,$,40000.0,63372.09,21,76680.23,0,"64,00","0,00","64,00",0,SI,ZAPATOS,,,,,,
Producto,ZSE3LG10,EVOLVE 3.0 SPIKELESS LIGHT GREY 10,,,,Activo,$,40000.0,63372.09,21,76680.23,0,"46,00","0,00","46,00",0,SI,ZAPATOS,CUERO,,,,,
Producto,ZSE3LG10.5,EVOLVE 3.0 SPIKELESS LIGHT GREY 10.5,,,,Activo,$,40000.0,63372.09,21,76680.23,0,"19,00","0,00","19,00",0,SI,ZAPATOS,,,,,,
Producto,ZSE3LG11,EVOLVE 3.0 SPIKELESS LIGHT GREY 11,,,,Activo,$,40000.0,63372.09,21,76680.23,0,"30,00","0,00","30,00",0,SI,ZAPATOS,CUERO,,,,,
Producto,ZSE3LG12,EVOLVE 3.0 SPIKELESS LIGHT GREY 12,,,,Activo,$,40000.0,63372.09,21,76680.23,0,"15,00","0,00","15,00",0,SI,ZAPATOS,,,,,,
Producto,ZSE3LG7,EVOLVE 3.0 SPIKELESS LIGHT GREY 7,,,,Activo,$,40000.0,63372.09,21,76680.23,0,"25,00","0,00","25,00",0,SI,ZAPATOS,CUERO,,,,,
Producto,ZSE3LG8,EVOLVE 3.0 SPIKELESS LIGHT GREY 8,,,,Activo,$,40000.0,63372.09,21,76680.23,0,"40,00","0,00","40,00",0,SI,ZAPATOS,CUERO,,,,,
